facility_id,URL,slug,corp_type
35095,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035095,35095,For profit - Corporation
35096,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035096,35096,Non profit - Corporation
35097,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035097,35097,For profit - Corporation
35099,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035099,35099,For profit - Limited Liability company
35100,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035100,35100,For profit - Corporation
35101,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035101,35101,For profit - Corporation
35103,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035103,35103,For profit - Corporation
35105,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035105,35105,For profit - Corporation
35106,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035106,35106,Non profit - Corporation
35107,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035107,35107,For profit - Limited Liability company
35110,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035110,35110,For profit - Corporation
35111,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035111,35111,For profit - Corporation
35112,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035112,35112,For profit - Limited Liability company
35114,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035114,35114,For profit - Corporation
35116,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035116,35116,For profit - Corporation
35117,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035117,35117,For profit - Corporation
35118,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035118,35118,For profit - Limited Liability company
35120,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035120,35120,For profit - Corporation
35121,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035121,35121,Non profit - Corporation
35125,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035125,35125,For profit - Corporation
35126,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035126,35126,For profit - Corporation
35127,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035127,35127,For profit - Partnership
35130,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035130,35130,For profit - Partnership
35131,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035131,35131,For profit - Corporation
35132,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035132,35132,For profit - Corporation
35133,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035133,35133,For profit - Corporation
35134,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035134,35134,For profit - Corporation
35135,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035135,35135,For profit - Corporation
35136,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035136,35136,For profit - Corporation
35137,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035137,35137,Non profit - Corporation
35139,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035139,35139,For profit - Corporation
35140,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035140,35140,For profit - Corporation
35141,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035141,35141,For profit - Limited Liability company
35143,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035143,35143,For profit - Corporation
35144,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035144,35144,For profit - Corporation
35145,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035145,35145,For profit - Limited Liability company
35146,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035146,35146,For profit - Corporation
35147,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035147,35147,For profit - Limited Liability company
35151,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035151,35151,For profit - Limited Liability company
35152,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035152,35152,For profit - Corporation
35154,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035154,35154,Non profit - Corporation
35158,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035158,35158,Non profit - Corporation
35159,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035159,35159,For profit - Corporation
35164,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035164,35164,For profit - Corporation
35165,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035165,35165,For profit - Corporation
35166,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035166,35166,For profit - Corporation
35169,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035169,35169,For profit - Corporation
35171,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035171,35171,Non profit - Corporation
35172,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035172,35172,For profit - Corporation
35173,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035173,35173,Non profit - Other
35174,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035174,35174,For profit - Corporation
35175,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035175,35175,For profit - Corporation
35176,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035176,35176,Non profit - Corporation
35180,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035180,35180,For profit - Corporation
35183,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035183,35183,Non profit - Corporation
35189,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035189,35189,For profit - Limited Liability company
35190,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035190,35190,For profit - Corporation
35192,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035192,35192,Non profit - Corporation
35193,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035193,35193,For profit - Corporation
35196,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035196,35196,For profit - Corporation
35197,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035197,35197,For profit - Corporation
35201,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035201,35201,For profit - Limited Liability company
35205,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035205,35205,For profit - Corporation
35207,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035207,35207,For profit - Corporation
35214,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035214,35214,Non profit - Corporation
35216,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035216,35216,Government - Federal
35217,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035217,35217,For profit - Corporation
35225,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035225,35225,Non profit - Corporation
35231,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035231,35231,Non profit - Corporation
35232,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035232,35232,For profit - Corporation
35233,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035233,35233,For profit - Corporation
35234,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035234,35234,Government - State
35240,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035240,35240,For profit - Corporation
35241,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035241,35241,For profit - Corporation
35242,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035242,35242,Non profit - Other
35243,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035243,35243,Non profit - Corporation
35244,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035244,35244,Non profit - Church related
35245,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035245,35245,For profit - Corporation
35247,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035247,35247,For profit - Corporation
35249,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035249,35249,For profit - Corporation
35250,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035250,35250,Non profit - Corporation
35251,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035251,35251,For profit - Corporation
35253,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035253,35253,For profit - Corporation
35254,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035254,35254,For profit - Individual
35255,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035255,35255,For profit - Limited Liability company
35256,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035256,35256,For profit - Partnership
35257,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035257,35257,Non profit - Other
35258,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035258,35258,For profit - Individual
35259,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035259,35259,For profit - Corporation
35260,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035260,35260,For profit - Corporation
35262,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035262,35262,For profit - Corporation
35263,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035263,35263,Government - Federal
35264,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035264,35264,Non profit - Corporation
35265,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035265,35265,For profit - Individual
35266,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035266,35266,For profit - Limited Liability company
35268,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035268,35268,For profit - Corporation
35270,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035270,35270,For profit - Corporation
35272,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035272,35272,For profit - Partnership
35273,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035273,35273,For profit - Corporation
35274,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035274,35274,For profit - Limited Liability company
35276,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035276,35276,For profit - Limited Liability company
35277,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035277,35277,For profit - Limited Liability company
35279,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035279,35279,For profit - Partnership
35280,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035280,35280,For profit - Limited Liability company
35281,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035281,35281,For profit - Corporation
35282,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035282,35282,For profit - Corporation
35283,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035283,35283,For profit - Corporation
35284,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035284,35284,Government - State
35285,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035285,35285,For profit - Corporation
35286,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035286,35286,For profit - Corporation
35287,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035287,35287,For profit - Limited Liability company
35288,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035288,35288,For profit - Corporation
35289,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035289,35289,For profit - Partnership
35290,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035290,35290,For profit - Limited Liability company
35291,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035291,35291,For profit - Partnership
35292,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035292,35292,For profit - Limited Liability company
35293,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035293,35293,For profit - Limited Liability company
35294,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=035294,35294,For profit - Limited Liability company
45070,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=045070,45070,For profit - Corporation
45098,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=045098,45098,For profit - Corporation
45125,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=045125,45125,Non profit - Corporation
45134,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=045134,45134,Non profit - Corporation
45135,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=045135,45135,For profit - Corporation
45138,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=045138,45138,For profit - Corporation
